0.253551 -0.32759696
0.260625 -0.36230926
0.268301 -0.36150303
0.275825 -0.35704892
0.282831 -0.34725517
0.290299 -0.34451266
0.298014 -0.34015437
0.305661 -0.33780837
0.313016 -0.33398867
0.3202 -0.32930261
0.327394 -0.32549448
0.334592 -0.32134304
0.341788 -0.31724182
0.348891 -0.31342213
0.355903 -0.30977227
0.362912 -0.30559341
0.369915 -0.30150310
0.376908 -0.29763747
0.383848 -0.29372196
0.39071 -0.29016924
0.397536 -0.28614436
0.404349 -0.28236960
0.411146 -0.27841707
0.417921 -0.27460465
0.424635 -0.27093331
0.431287 -0.26744272
0.437919 -0.26363856
0.444529 -0.25984794
0.451115 -0.25613894
0.457672 -0.25243390
0.464179 -0.24905631
0.47064 -0.24553697
0.477077 -0.24192577
0.483487 -0.23828748
0.489866 -0.23474468
0.496211 -0.23124087
0.50252 -0.22784974
0.508797 -0.22456368
0.515045 -0.22104434
0.52126 -0.21760793
0.52744 -0.21416294
0.533582 -0.21077940
0.539695 -0.20746195
0.545788 -0.20433020
0.551854 -0.20099193
0.557885 -0.19769364
0.563876 -0.19436959
0.569827 -0.19110137
0.575737 -0.18789692
0.58164 -0.18479590
0.587536 -0.18170578
0.593393 -0.17850265
0.599208 -0.17532861
0.60498 -0.17215985
0.610706 -0.16907171
0.616408 -0.16597300
0.622117 -0.16304082
0.627812 -0.15994277
0.633463 -0.15683481
0.639069 -0.15374006
0.644626 -0.15066944
0.650134 -0.14765300
0.655639 -0.14466531
0.661165 -0.14177114
0.666665 -0.13872562
0.672117 -0.13570919
0.677519 -0.13269176
0.682868 -0.12971663
0.688165 -0.12676033
0.693484 -0.12385723
0.698837 -0.12093926
0.704147 -0.11792217
0.709405 -0.11492952
0.714609 -0.11193423
0.719757 -0.10898421
0.724855 -0.10603783
0.729999 -0.10314761
0.73518 -0.10017744
0.740306 -0.09714911
0.745375 -0.09413994
0.750386 -0.09113507
0.755336 -0.08816886
0.76026 -0.08519802
0.765241 -0.08225891
0.770246 -0.07921769
0.775191 -0.07614046
0.780073 -0.07307578
0.784891 -0.07001606
0.789645 -0.06698707
0.794414 -0.06392900
0.799254 -0.06086333
0.804082 -0.05766483
0.808843 -0.05446468
0.813536 -0.05125627
0.81816 -0.04807099
0.822721 -0.04489529
0.827366 -0.04169316
0.832084 -0.03837967
0.836729 -0.03497961
0.841299 -0.03161081
0.845793 -0.02822146
0.85021 -0.02487285
0.854677 -0.02144765
0.859239 -0.01797913
0.863766 -0.01434348
0.868209 -0.01074193
0.872568 -0.00711018
0.87684 -0.00353177
0.881165 0.00016724
0.885597 0.00393951
0.889995 0.00790905
0.894296 0.01186101
0.8985 0.01580808
0.902612 0.01975284
0.90685 0.02381368
0.911199 0.02810003
0.915436 0.03248541
0.919558 0.03683824
0.923564 0.04116679
0.92766 0.04566947
0.931889 0.05033868
0.936032 0.05523622
0.940034 0.06003033
0.943918 0.06486476
0.947957 0.06991891
0.952111 0.07528962
0.956082 0.08081363
0.959868 0.08602375
0.963806 0.09195981
0.967884 0.09756511
0.971729 0.10448418
0.97552 0.10945639
0.979458 0.11831702
0.983267 0.12154856
0.98706 0.13516135
0.990882 0.13241619
0.994678 0.15845553
0.99832 0.13905803
0.00133235 1.23618335
0.00576479 0.56143893
0.0127073 0.08717726
0.0207688 -0.11685159
0.0291543 -0.21363360
0.037672 -0.29284832
0.0464094 -0.31568421
0.0551576 -0.35663920
0.0639069 -0.36702771
0.0727041 -0.38066759
0.081414 -0.39172686
0.090183 -0.39472049
0.098871 -0.40167260
0.107395 -0.40172547
0.116087 -0.40506605
0.124618 -0.40446799
0.132994 -0.40464972
0.141535 -0.40440520
0.149928 -0.40252510
0.158135 -0.40171886
0.166435 -0.39897635
0.174718 -0.39739692
0.182824 -0.39458502
0.190865 -0.39187555
0.198976 -0.38977736
0.20712 -0.38597088
0.215524 -0.38551159
0.224086 -0.37105887
0.231971 -0.37618044
0.239768 -0.36464205
0.246955 -0.39529213
0.00133235 1.22400063
0.00576479 0.57600730
0.0127073 0.07475070
0.0207688 -0.10801673
0.0291543 -0.22310486
0.037672 -0.27882382
0.0464094 -0.32935085
0.0551576 -0.34745673
0.0639069 -0.37154790
0.0727041 -0.37917077
0.081414 -0.39248353
0.090183 -0.39512692
0.098871 -0.40137853
0.107395 -0.40236319
0.116087 -0.40443494
0.124618 -0.40510240
0.132994 -0.40394261
0.141535 -0.40501979
0.149928 -0.40186755
0.158135 -0.40229380
0.166435 -0.39835515
0.174718 -0.39793221
0.182824 -0.39402330
0.190865 -0.39236127
0.198976 -0.38926520
0.20712 -0.38637070
0.215524 -0.38508204
0.224086 -0.37127035
0.231971 -0.37603175
0.239768 -0.36427859
0.246955 -0.39575802
0.253478 -0.32764587
0.260394 -0.36224979
0.267845 -0.36098757
0.275233 -0.35802698
0.282135 -0.34751951
0.289403 -0.34497525
0.296942 -0.34072601
0.304465 -0.33786454
0.311708 -0.33498986
0.318744 -0.33006192
0.325783 -0.32626271
0.332827 -0.32228937
0.339871 -0.31831537
0.346848 -0.31448609
0.353736 -0.31076883
0.360596 -0.30698119
0.367453 -0.30290839
0.3743 -0.29904574
0.381124 -0.29506645
0.38787 -0.29168324
0.394554 -0.28789560
0.401228 -0.28404650
0.407888 -0.28020764
0.41453 -0.27645238
0.421133 -0.27281210
0.427675 -0.26934530
0.434175 -0.26572915
0.440657 -0.26196496
0.447118 -0.25838284
0.453553 -0.25473893
0.459952 -0.25114293
0.466305 -0.24790809
0.472621 -0.24431440
0.478913 -0.24088428
0.485178 -0.23730051
0.491413 -0.23381784
0.497615 -0.23040821
0.503783 -0.22714098
0.509921 -0.22390052
0.51603 -0.22046841
0.522108 -0.21707826
0.528152 -0.21370927
0.534159 -0.21041858
0.54014 -0.20717680
0.546102 -0.20414681
0.552038 -0.20085778
0.557939 -0.19760806
0.563803 -0.19437454
0.569628 -0.19116976
0.575412 -0.18803537
0.58119 -0.18502059
0.586964 -0.18198069
0.5927 -0.17884596
0.598397 -0.17574329
0.604052 -0.17264259
0.609664 -0.16960072
0.615243 -0.16659552
0.620829 -0.16368515
0.626413 -0.16069283
0.631955 -0.15763608
0.637454 -0.15462890
0.642907 -0.15158075
0.648313 -0.14865782
0.653694 -0.14569095
0.659096 -0.14286087
0.664496 -0.13991118
0.669852 -0.13694299
0.675159 -0.13399594
0.680418 -0.13104691
0.685626 -0.12817686
0.690816 -0.12527904
0.696038 -0.12247507
0.701263 -0.11954884
0.706438 -0.11660972
0.711561 -0.11368812
0.716633 -0.11075958
0.72165 -0.10790274
0.726654 -0.10501219
0.731704 -0.10219269
0.736758 -0.09925060
0.741759 -0.09629100
0.746705 -0.09335948
0.751594 -0.09040153
0.756425 -0.08752817
0.761255 -0.08460029
0.766142 -0.08172527
0.771031 -0.07871809
0.775861 -0.07571289
0.780632 -0.07271198
0.785341 -0.06971471
0.789989 -0.06675346
0.79466 -0.06376114
0.799401 -0.06075925
0.804125 -0.05761989
0.808785 -0.05449607
0.81338 -0.05135639
0.817908 -0.04824743
0.822369 -0.04513848
0.826908 -0.04201499
0.831528 -0.03878047
