0.253551 -0.33587869
0.260625 -0.35674824
0.268301 -0.36399442
0.275825 -0.35686389
0.282831 -0.34776072
0.290299 -0.34434414
0.298014 -0.34060375
0.305661 -0.33795045
0.313016 -0.33425632
0.3202 -0.32965253
0.327394 -0.32572379
0.334592 -0.32165099
0.341788 -0.31754449
0.348891 -0.31373174
0.355903 -0.31004950
0.362912 -0.30592284
0.369915 -0.30182922
0.376908 -0.29792758
0.383848 -0.29406361
0.39071 -0.29044944
0.397536 -0.28650121
0.404349 -0.28266830
0.411146 -0.27875444
0.417921 -0.27492516
0.424635 -0.27126902
0.431287 -0.26775134
0.437919 -0.26397955
0.444529 -0.26018960
0.451115 -0.25646606
0.457672 -0.25279010
0.464179 -0.24937385
0.47064 -0.24588028
0.477077 -0.24226710
0.483487 -0.23863641
0.489866 -0.23508766
0.496211 -0.23158848
0.50252 -0.22820792
0.508797 -0.22490500
0.515045 -0.22142267
0.52126 -0.21797371
0.52744 -0.21454094
0.533582 -0.21115807
0.539695 -0.20785747
0.545788 -0.20470523
0.551854 -0.20140298
0.557885 -0.19809742
0.563876 -0.19478592
0.569827 -0.19152299
0.575737 -0.18832383
0.58164 -0.18522875
0.587536 -0.18213896
0.593393 -0.17895666
0.599208 -0.17578129
0.60498 -0.17262806
0.610706 -0.16953364
0.616408 -0.16646070
0.622117 -0.16351068
0.627812 -0.16043907
0.633463 -0.15733573
0.639069 -0.15424693
0.644626 -0.15118688
0.650134 -0.14817309
0.655639 -0.14520093
0.661165 -0.14229353
0.666665 -0.13927214
0.672117 -0.13625141
0.677519 -0.13324357
0.682868 -0.13026910
0.688165 -0.12732304
0.693484 -0.12442192
0.698837 -0.12150462
0.704147 -0.11850503
0.709405 -0.11551107
0.714609 -0.11252734
0.719757 -0.10957699
0.724855 -0.10664349
0.729999 -0.10374931
0.73518 -0.10079103
0.740306 -0.09778088
0.745375 -0.09478063
0.750386 -0.09179129
0.755336 -0.08883235
0.76026 -0.08587770
0.765241 -0.08294189
0.770246 -0.07991654
0.775191 -0.07685285
0.780073 -0.07379676
0.784891 -0.07075158
0.789645 -0.06773118
0.794414 -0.06469029
0.799254 -0.06162760
0.804082 -0.05845223
0.808843 -0.05526067
0.813536 -0.05206878
0.81816 -0.04889572
0.822721 -0.04573489
0.827366 -0.04254168
0.832084 -0.03923514
0.836729 -0.03585424
0.841299 -0.03248617
0.845793 -0.02911450
0.85021 -0.02576919
0.854677 -0.02236382
0.859239 -0.01889173
0.863766 -0.01528436
0.868209 -0.01168513
0.872568 -0.00808315
0.87684 -0.00451517
0.881165 -0.00085060
0.885597 0.00291227
0.889995 0.00684310
0.894296 0.01077659
0.8985 0.01469733
0.902612 0.01861457
0.90685 0.02265198
0.911199 0.02691183
0.915436 0.03126294
0.919558 0.03558957
0.923564 0.03989202
0.92766 0.04435604
0.931889 0.04901038
0.936032 0.05385505
0.940034 0.05863000
0.943918 0.06342808
0.947957 0.06843630
0.952111 0.07381130
0.956082 0.07921405
0.959868 0.08452991
0.963806 0.09018180
0.967884 0.09617370
0.971729 0.10237211
0.97552 0.10840068
0.979458 0.11543044
0.983267 0.12140813
0.98706 0.13061670
0.990882 0.13438287
0.994678 0.15080921
0.99832 0.14389939
0.00133235 1.23138890
0.00576479 0.56630606
0.0127073 0.08604391
0.0207688 -0.11404333
0.0291543 -0.21655157
0.037672 -0.28922654
0.0464094 -0.32053350
0.0551576 -0.35379756
0.0639069 -0.36924485
0.0727041 -0.38039994
0.081414 -0.39123122
0.090183 -0.39570846
0.098871 -0.40123644
0.107395 -0.40246562
0.116087 -0.40505614
0.124618 -0.40488762
0.132994 -0.40492067
0.141535 -0.40456711
0.149928 -0.40296456
0.158135 -0.40179816
0.166435 -0.39940920
0.174718 -0.39756874
0.182824 -0.39482623
0.190865 -0.39231832
0.198976 -0.38957250
0.20712 -0.38700841
0.215524 -0.38408747
0.224086 -0.37365931
0.231971 -0.37302489
0.239768 -0.36966449
0.246955 -0.38876957
0.00133235 1.22923124
0.00576479 0.57222395
0.0127073 0.08126466
0.0207688 -0.11175349
0.0291543 -0.21942427
0.037672 -0.28182671
0.0464094 -0.32651450
0.0551576 -0.35059906
0.0639069 -0.36908625
0.0727041 -0.38114670
0.081414 -0.39092063
0.090183 -0.39633627
0.098871 -0.40089611
0.107395 -0.40281917
0.116087 -0.40456050
0.124618 -0.40507927
0.132994 -0.40442173
0.141535 -0.40471250
0.149928 -0.40252510
0.158135 -0.40193364
